"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"spatial_pd_demographic.nlogo"
"experiment"
"06/07/2024 08:46:32:123 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","agent-maxage","pd-r","histogram-granularity","pd-s","agent-procreation-min-wealth","agent-init-coop-ratio","simulation-steps","pd-t","agent-number","agent-init-random-birth-age","patch-background-color","neighborhood","mutation-rate","agent-init-endowment","pd-p","[step]","count turtles","count cooperators","count defectors"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2491","1970","521"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2488","1851","637"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2488","1892","596"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","64","2491","1900","591"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2493","1858","635"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2494","1942","552"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2487","1816","671"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2495","1918","577"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2493","1897","596"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2489","1887","602"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","50","2490","1872","618"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","64","2488","1869","619"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2492","1874","618"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2493","1928","565"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2494","1894","600"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2488","1873","615"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2499","1893","606"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2494","1890","604"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2495","1966","529"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2500","1939","561"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2485","1888","597"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2494","1866","628"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","64","2486","1869","617"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2494","1969","525"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2494","1902","592"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2488","1821","667"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2496","1943","553"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2496","1851","645"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2490","1855","635"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2493","1850","643"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2489","1895","594"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2493","1894","599"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2490","1872","618"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2490","1888","602"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2496","1929","567"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2492","1890","602"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2498","1919","579"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2492","1874","618"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2485","1864","621"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2491","1891","600"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2491","1933","558"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2496","1962","534"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","51","2487","1869","618"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2498","1893","605"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2489","1886","603"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2497","1972","525"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2494","1865","629"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","65","2486","1875","611"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2491","1941","550"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2495","1819","676"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2493","1848","645"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2496","1908","588"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2490","1852","638"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2497","1893","604"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2494","1856","638"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2486","1889","597"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2495","1886","609"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2494","1878","616"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","74","2490","1923","567"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2495","1891","604"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2493","1920","573"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2488","1895","593"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2495","1933","562"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2489","1877","612"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2497","1867","630"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2495","1891","604"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2495","1964","531"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2497","1872","625"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2498","1967","531"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2490","1880","610"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","66","2485","1872","613"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2490","1941","549"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2493","1850","643"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2492","1823","669"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2493","1901","592"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2489","1852","637"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2491","1889","602"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2496","1851","645"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","75","2491","1923","568"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","52","2488","1869","619"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2487","1889","598"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2491","1889","602"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2495","1917","578"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2493","1886","607"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2495","1875","620"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2485","1875","610"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2490","1897","593"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","74","2491","1869","622"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2498","1884","614"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2491","1933","558"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2492","1962","530"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2497","1969","528"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2495","1867","628"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2491","1884","607"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2491","1939","552"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","67","2477","1875","602"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","74","2494","1852","642"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2488","1816","672"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2495","1904","591"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2498","1903","595"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","74","2487","1854","633"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2494","1852","642"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","76","2493","1927","566"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2496","1893","603"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2491","1892","599"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2496","1916","580"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","70","2490","1877","613"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2491","1881","610"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","75","2488","1861","627"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2496","1881","615"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2496","1926","570"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2494","1898","596"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","53","2478","1869","609"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2493","1963","530"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","68","2495","1883","612"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2490","1891","599"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","75","2492","1853","639"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","69","2491","1862","629"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","72","2495","1963","532"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","73","2484","1817","667"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2495","1948","547"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","74","2482","1879","603"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","76","2488","1863","625"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","71","2497","1905","592"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","75","2489","1854","635"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","77","2491","1931","560"
